ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
NGA,Katsina,7162934,Polio 2 vaccination received,55.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433034,1433034,Region,..Katsina,0,,0,1,CHVACCCOP2,NGDHS2018433034,2018,DHS,392,257,,,2
NGA,Kebbi,3642262,Polio 2 vaccination received,63.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433035,1433035,Region,..Kebbi,0,,0,1,CHVACCCOP2,NGDHS2018433035,2018,DHS,207,237,,,2
NGA,Sokoto,5247725,Polio 2 vaccination received,20,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433036,1433036,Region,..Sokoto,0,,0,1,CHVACCCOP2,NGDHS2018433036,2018,DHS,178,197,,,2
NGA,Zamfara,2553945,Polio 2 vaccination received,31.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433037,1433037,Region,..Zamfara,0,,0,1,CHVACCCOP2,NGDHS2018433037,2018,DHS,220,201,,,2
NGA,South East,5694513,Polio 2 vaccination received,86,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433008,1433040,Region,South East,0,,0,1,CHVACCCOP2,NGDHS2018433008,2018,DHS,641,698,,,1
NGA,Abia,7077544,Polio 2 vaccination received,79.6,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433041,1433041,Region,..Abia,0,,0,1,CHVACCCOP2,NGDHS2018433041,2018,DHS,69,107,,,2
NGA,Anambra,2167971,Polio 2 vaccination received,90.8,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433042,1433042,Region,..Anambra,0,,0,1,CHVACCCOP2,NGDHS2018433042,2018,DHS,221,179,,,2
NGA,Ebonyi,80109,Polio 2 vaccination received,91.1,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433043,1433043,Region,..Ebonyi,0,,0,1,CHVACCCOP2,NGDHS2018433043,2018,DHS,148,181,,,2
NGA,Enugu,7392249,Polio 2 vaccination received,75.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433044,1433044,Region,..Enugu,0,,0,1,CHVACCCOP2,NGDHS2018433044,2018,DHS,87,97,,,2
NGA,Imo,4258434,Polio 2 vaccination received,82.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433045,1433045,Region,..Imo,0,,0,1,CHVACCCOP2,NGDHS2018433045,2018,DHS,117,134,,,2
NGA,South West,7733140,Polio 2 vaccination received,74.8,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433009,1433050,Region,South West,0,,0,1,CHVACCCOP2,NGDHS2018433009,2018,DHS,874,663,,,1
NGA,Ekiti,6198589,Polio 2 vaccination received,93.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433051,1433051,Region,..Ekiti,0,,0,1,CHVACCCOP2,NGDHS2018433051,2018,DHS,68,100,,,2
NGA,Lagos,2173126,Polio 2 vaccination received,91.7,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433052,1433052,Region,..Lagos,0,,0,1,CHVACCCOP2,NGDHS2018433052,2018,DHS,329,155,,,2
NGA,Ogun,5850345,Polio 2 vaccination received,54.9,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433053,1433053,Region,..Ogun,0,,0,1,CHVACCCOP2,NGDHS2018433053,2018,DHS,121,105,,,2
NGA,Ondo,4589466,Polio 2 vaccination received,83.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433054,1433054,Region,..Ondo,0,,0,1,CHVACCCOP2,NGDHS2018433054,2018,DHS,75,94,,,2
NGA,Osun,5251300,Polio 2 vaccination received,77.8,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433055,1433055,Region,..Osun,0,,0,1,CHVACCCOP2,NGDHS2018433055,2018,DHS,102,92,,,2
NGA,Oyo,2559925,Polio 2 vaccination received,44.7,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433056,1433056,Region,..Oyo,0,,0,1,CHVACCCOP2,NGDHS2018433056,2018,DHS,179,117,,,2
NGA,South South,5417530,Polio 2 vaccination received,78.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433010,1433060,Region,South South,0,,0,1,CHVACCCOP2,NGDHS2018433010,2018,DHS,596,637,,,1
NGA,Akwa Ibom,2178423,Polio 2 vaccination received,74,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433061,1433061,Region,..Akwa Ibom,0,,0,1,CHVACCCOP2,NGDHS2018433061,2018,DHS,118,123,,,2
NGA,Bayelsa,4971558,Polio 2 vaccination received,56.7,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433062,1433062,Region,..Bayelsa,0,,0,1,CHVACCCOP2,NGDHS2018433062,2018,DHS,50,123,,,2
NGA,Cross River,7445738,Polio 2 vaccination received,80.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433063,1433063,Region,..Cross River,0,,0,1,CHVACCCOP2,NGDHS2018433063,2018,DHS,53,75,,,2
NGA,Delta,4265311,Polio 2 vaccination received,82.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433064,1433064,Region,..Delta,0,,0,1,CHVACCCOP2,NGDHS2018433064,2018,DHS,127,102,,,2
NGA,Edo,6431970,Polio 2 vaccination received,80.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433065,1433065,Region,..Edo,0,,0,1,CHVACCCOP2,NGDHS2018433065,2018,DHS,75,90,,,2
NGA,Rivers,7832116,Polio 2 vaccination received,83,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP2,93906070,I,433066,1433066,Region,..Rivers,0,,0,1,CHVACCCOP2,NGDHS2018433066,2018,DHS,172,124,,,2
NGA,North Central,99138,Polio 3 vaccination received,47,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433005,1433010,Region,North Central,0,,0,1,CHVACCCOP3,NGDHS2018433005,2018,DHS,864,1061,,,1
NGA,FCT Abuja,4003442,Polio 3 vaccination received,57,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433011,1433011,Region,..FCT Abuja,0,,0,1,CHVACCCOP3,NGDHS2018433011,2018,DHS,41,141,,,2
NGA,Benue,2956426,Polio 3 vaccination received,40,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433012,1433012,Region,..Benue,0,,0,1,CHVACCCOP3,NGDHS2018433012,2018,DHS,194,186,,,2
NGA,Kogi,6233251,Polio 3 vaccination received,43.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433013,1433013,Region,..Kogi,0,,0,1,CHVACCCOP3,NGDHS2018433013,2018,DHS,80,103,,,2
NGA,Kwara,4366728,Polio 3 vaccination received,35.2,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433014,1433014,Region,..Kwara,0,,0,1,CHVACCCOP3,NGDHS2018433014,2018,DHS,105,130,,,2
NGA,Nasarawa,7186937,Polio 3 vaccination received,51.6,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433015,1433015,Region,..Nasarawa,0,,0,1,CHVACCCOP3,NGDHS2018433015,2018,DHS,85,137,,,2
NGA,Niger,3648110,Polio 3 vaccination received,48.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433016,1433016,Region,..Niger,0,,0,1,CHVACCCOP3,NGDHS2018433016,2018,DHS,256,230,,,2
NGA,Plateau,5233876,Polio 3 vaccination received,63.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433017,1433017,Region,..Plateau,0,,0,1,CHVACCCOP3,NGDHS2018433017,2018,DHS,104,134,,,2
NGA,North East,6654410,Polio 3 vaccination received,43.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433006,1433020,Region,North East,0,,0,1,CHVACCCOP3,NGDHS2018433006,2018,DHS,1133,1303,,,1
NGA,Adamawa,2178392,Polio 3 vaccination received,45.7,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433021,1433021,Region,..Adamawa,0,,0,1,CHVACCCOP3,NGDHS2018433021,2018,DHS,151,177,,,2
NGA,Bauchi,5415049,Polio 3 vaccination received,47.2,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433022,1433022,Region,..Bauchi,0,,0,1,CHVACCCOP3,NGDHS2018433022,2018,DHS,278,266,,,2
NGA,Borno,2641547,Polio 3 vaccination received,41.1,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433023,1433023,Region,..Borno,0,,0,1,CHVACCCOP3,NGDHS2018433023,2018,DHS,221,203,,,2
NGA,Gombe,99173,Polio 3 vaccination received,39.2,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433024,1433024,Region,..Gombe,0,,0,1,CHVACCCOP3,NGDHS2018433024,2018,DHS,128,238,,,2
NGA,Taraba,7392236,Polio 3 vaccination received,39.7,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433025,1433025,Region,..Taraba,0,,0,1,CHVACCCOP3,NGDHS2018433025,2018,DHS,134,203,,,2
NGA,Yobe,4570668,Polio 3 vaccination received,43.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433026,1433026,Region,..Yobe,0,,0,1,CHVACCCOP3,NGDHS2018433026,2018,DHS,221,216,,,2
NGA,North West,4574075,Polio 3 vaccination received,40,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433007,1433030,Region,North West,0,,0,1,CHVACCCOP3,NGDHS2018433007,2018,DHS,2036,1697,,,1
NGA,Jigawa,2963297,Polio 3 vaccination received,48.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433031,1433031,Region,..Jigawa,0,,0,1,CHVACCCOP3,NGDHS2018433031,2018,DHS,246,250,,,2
NGA,Kaduna,6219568,Polio 3 vaccination received,32.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433032,1433032,Region,..Kaduna,0,,0,1,CHVACCCOP3,NGDHS2018433032,2018,DHS,362,227,,,2
NGA,Kano,4213620,Polio 3 vaccination received,66.8,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433033,1433033,Region,..Kano,0,,0,1,CHVACCCOP3,NGDHS2018433033,2018,DHS,431,328,,,2
NGA,Katsina,7162935,Polio 3 vaccination received,45.9,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433034,1433034,Region,..Katsina,0,,0,1,CHVACCCOP3,NGDHS2018433034,2018,DHS,392,257,,,2
NGA,Kebbi,3642263,Polio 3 vaccination received,26.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433035,1433035,Region,..Kebbi,0,,0,1,CHVACCCOP3,NGDHS2018433035,2018,DHS,207,237,,,2
NGA,Sokoto,5247726,Polio 3 vaccination received,12.2,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433036,1433036,Region,..Sokoto,0,,0,1,CHVACCCOP3,NGDHS2018433036,2018,DHS,178,197,,,2
NGA,Zamfara,2553946,Polio 3 vaccination received,15.2,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433037,1433037,Region,..Zamfara,0,,0,1,CHVACCCOP3,NGDHS2018433037,2018,DHS,220,201,,,2
NGA,South East,5694514,Polio 3 vaccination received,68.8,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433008,1433040,Region,South East,0,,0,1,CHVACCCOP3,NGDHS2018433008,2018,DHS,641,698,,,1
NGA,Abia,7077545,Polio 3 vaccination received,49.1,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433041,1433041,Region,..Abia,0,,0,1,CHVACCCOP3,NGDHS2018433041,2018,DHS,69,107,,,2
NGA,Anambra,2167972,Polio 3 vaccination received,84.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433042,1433042,Region,..Anambra,0,,0,1,CHVACCCOP3,NGDHS2018433042,2018,DHS,221,179,,,2
NGA,Ebonyi,80110,Polio 3 vaccination received,66.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433043,1433043,Region,..Ebonyi,0,,0,1,CHVACCCOP3,NGDHS2018433043,2018,DHS,148,181,,,2
NGA,Enugu,7392250,Polio 3 vaccination received,46.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433044,1433044,Region,..Enugu,0,,0,1,CHVACCCOP3,NGDHS2018433044,2018,DHS,87,97,,,2
NGA,Imo,4258435,Polio 3 vaccination received,70.9,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433045,1433045,Region,..Imo,0,,0,1,CHVACCCOP3,NGDHS2018433045,2018,DHS,117,134,,,2
NGA,South West,7733141,Polio 3 vaccination received,49.7,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433009,1433050,Region,South West,0,,0,1,CHVACCCOP3,NGDHS2018433009,2018,DHS,874,663,,,1
NGA,Ekiti,6198590,Polio 3 vaccination received,49.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433051,1433051,Region,..Ekiti,0,,0,1,CHVACCCOP3,NGDHS2018433051,2018,DHS,68,100,,,2
NGA,Lagos,2173127,Polio 3 vaccination received,67.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433052,1433052,Region,..Lagos,0,,0,1,CHVACCCOP3,NGDHS2018433052,2018,DHS,329,155,,,2
NGA,Ogun,5850346,Polio 3 vaccination received,32.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433053,1433053,Region,..Ogun,0,,0,1,CHVACCCOP3,NGDHS2018433053,2018,DHS,121,105,,,2
NGA,Ondo,4589467,Polio 3 vaccination received,53.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433054,1433054,Region,..Ondo,0,,0,1,CHVACCCOP3,NGDHS2018433054,2018,DHS,75,94,,,2
NGA,Osun,5251301,Polio 3 vaccination received,38.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433055,1433055,Region,..Osun,0,,0,1,CHVACCCOP3,NGDHS2018433055,2018,DHS,102,92,,,2
NGA,Oyo,2559926,Polio 3 vaccination received,33.9,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433056,1433056,Region,..Oyo,0,,0,1,CHVACCCOP3,NGDHS2018433056,2018,DHS,179,117,,,2
NGA,South South,5417531,Polio 3 vaccination received,53.1,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433010,1433060,Region,South South,0,,0,1,CHVACCCOP3,NGDHS2018433010,2018,DHS,596,637,,,1
NGA,Akwa Ibom,2178445,Polio 3 vaccination received,58.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433061,1433061,Region,..Akwa Ibom,0,,0,1,CHVACCCOP3,NGDHS2018433061,2018,DHS,118,123,,,2
NGA,Bayelsa,4971559,Polio 3 vaccination received,25.7,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433062,1433062,Region,..Bayelsa,0,,0,1,CHVACCCOP3,NGDHS2018433062,2018,DHS,50,123,,,2
NGA,Cross River,7445837,Polio 3 vaccination received,55.6,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433063,1433063,Region,..Cross River,0,,0,1,CHVACCCOP3,NGDHS2018433063,2018,DHS,53,75,,,2
NGA,Delta,4265312,Polio 3 vaccination received,56.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433064,1433064,Region,..Delta,0,,0,1,CHVACCCOP3,NGDHS2018433064,2018,DHS,127,102,,,2
NGA,Edo,6432043,Polio 3 vaccination received,67.6,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433065,1433065,Region,..Edo,0,,0,1,CHVACCCOP3,NGDHS2018433065,2018,DHS,75,90,,,2
NGA,Rivers,7832117,Polio 3 vaccination received,47.8,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_OP3,93906080,I,433066,1433066,Region,..Rivers,0,,0,1,CHVACCCOP3,NGDHS2018433066,2018,DHS,172,124,,,2
NGA,North Central,99124,Measles vaccination received,54.2,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433005,1433010,Region,North Central,0,,0,1,CHVACCCMSL,NGDHS2018433005,2018,DHS,864,1061,,,1
NGA,FCT Abuja,4003429,Measles vaccination received,73.9,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433011,1433011,Region,..FCT Abuja,0,,0,1,CHVACCCMSL,NGDHS2018433011,2018,DHS,41,141,,,2
NGA,Benue,2956421,Measles vaccination received,64.1,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433012,1433012,Region,..Benue,0,,0,1,CHVACCCMSL,NGDHS2018433012,2018,DHS,194,186,,,2
NGA,Kogi,6233242,Measles vaccination received,44.7,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433013,1433013,Region,..Kogi,0,,0,1,CHVACCCMSL,NGDHS2018433013,2018,DHS,80,103,,,2
NGA,Kwara,4366696,Measles vaccination received,50.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433014,1433014,Region,..Kwara,0,,0,1,CHVACCCMSL,NGDHS2018433014,2018,DHS,105,130,,,2
NGA,Nasarawa,7186929,Measles vaccination received,65.6,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433015,1433015,Region,..Nasarawa,0,,0,1,CHVACCCMSL,NGDHS2018433015,2018,DHS,85,137,,,2
NGA,Niger,3648085,Measles vaccination received,40.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433016,1433016,Region,..Niger,0,,0,1,CHVACCCMSL,NGDHS2018433016,2018,DHS,256,230,,,2
NGA,Plateau,5233880,Measles vaccination received,63.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433017,1433017,Region,..Plateau,0,,0,1,CHVACCCMSL,NGDHS2018433017,2018,DHS,104,134,,,2
NGA,North East,6654447,Measles vaccination received,43.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433006,1433020,Region,North East,0,,0,1,CHVACCCMSL,NGDHS2018433006,2018,DHS,1133,1303,,,1
NGA,Adamawa,2178380,Measles vaccination received,65.2,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433021,1433021,Region,..Adamawa,0,,0,1,CHVACCCMSL,NGDHS2018433021,2018,DHS,151,177,,,2
NGA,Bauchi,5415044,Measles vaccination received,35.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433022,1433022,Region,..Bauchi,0,,0,1,CHVACCCMSL,NGDHS2018433022,2018,DHS,278,266,,,2
NGA,Borno,2641540,Measles vaccination received,46,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433023,1433023,Region,..Borno,0,,0,1,CHVACCCMSL,NGDHS2018433023,2018,DHS,221,203,,,2
NGA,Gombe,99145,Measles vaccination received,28.8,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433024,1433024,Region,..Gombe,0,,0,1,CHVACCCMSL,NGDHS2018433024,2018,DHS,128,238,,,2
NGA,Taraba,7392220,Measles vaccination received,40.8,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433025,1433025,Region,..Taraba,0,,0,1,CHVACCCMSL,NGDHS2018433025,2018,DHS,134,203,,,2
NGA,Yobe,4570658,Measles vaccination received,45.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433026,1433026,Region,..Yobe,0,,0,1,CHVACCCMSL,NGDHS2018433026,2018,DHS,221,216,,,2
NGA,North West,4574055,Measles vaccination received,39.1,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433007,1433030,Region,North West,0,,0,1,CHVACCCMSL,NGDHS2018433007,2018,DHS,2036,1697,,,1
NGA,Jigawa,2963300,Measles vaccination received,55.7,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433031,1433031,Region,..Jigawa,0,,0,1,CHVACCCMSL,NGDHS2018433031,2018,DHS,246,250,,,2
NGA,Kaduna,6219563,Measles vaccination received,42.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433032,1433032,Region,..Kaduna,0,,0,1,CHVACCCMSL,NGDHS2018433032,2018,DHS,362,227,,,2
NGA,Kano,4213614,Measles vaccination received,56.1,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433033,1433033,Region,..Kano,0,,0,1,CHVACCCMSL,NGDHS2018433033,2018,DHS,431,328,,,2
NGA,Katsina,7162930,Measles vaccination received,34.6,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433034,1433034,Region,..Katsina,0,,0,1,CHVACCCMSL,NGDHS2018433034,2018,DHS,392,257,,,2
NGA,Kebbi,3642276,Measles vaccination received,32.6,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433035,1433035,Region,..Kebbi,0,,0,1,CHVACCCMSL,NGDHS2018433035,2018,DHS,207,237,,,2
NGA,Sokoto,5247711,Measles vaccination received,19,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433036,1433036,Region,..Sokoto,0,,0,1,CHVACCCMSL,NGDHS2018433036,2018,DHS,178,197,,,2
NGA,Zamfara,2553952,Measles vaccination received,12.2,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433037,1433037,Region,..Zamfara,0,,0,1,CHVACCCMSL,NGDHS2018433037,2018,DHS,220,201,,,2
NGA,South East,5694509,Measles vaccination received,74.8,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433008,1433040,Region,South East,0,,0,1,CHVACCCMSL,NGDHS2018433008,2018,DHS,641,698,,,1
NGA,Abia,7077336,Measles vaccination received,78.9,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433041,1433041,Region,..Abia,0,,0,1,CHVACCCMSL,NGDHS2018433041,2018,DHS,69,107,,,2
NGA,Anambra,2167959,Measles vaccination received,80.8,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433042,1433042,Region,..Anambra,0,,0,1,CHVACCCMSL,NGDHS2018433042,2018,DHS,221,179,,,2
NGA,Ebonyi,80105,Measles vaccination received,64.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433043,1433043,Region,..Ebonyi,0,,0,1,CHVACCCMSL,NGDHS2018433043,2018,DHS,148,181,,,2
NGA,Enugu,7392246,Measles vaccination received,79.2,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433044,1433044,Region,..Enugu,0,,0,1,CHVACCCMSL,NGDHS2018433044,2018,DHS,87,97,,,2
NGA,Imo,4258441,Measles vaccination received,71.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433045,1433045,Region,..Imo,0,,0,1,CHVACCCMSL,NGDHS2018433045,2018,DHS,117,134,,,2
NGA,South West,7733065,Measles vaccination received,75.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433009,1433050,Region,South West,0,,0,1,CHVACCCMSL,NGDHS2018433009,2018,DHS,874,663,,,1
NGA,Ekiti,6198582,Measles vaccination received,86.4,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433051,1433051,Region,..Ekiti,0,,0,1,CHVACCCMSL,NGDHS2018433051,2018,DHS,68,100,,,2
NGA,Lagos,2173115,Measles vaccination received,89.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433052,1433052,Region,..Lagos,0,,0,1,CHVACCCMSL,NGDHS2018433052,2018,DHS,329,155,,,2
NGA,Ogun,5850341,Measles vaccination received,51.9,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433053,1433053,Region,..Ogun,0,,0,1,CHVACCCMSL,NGDHS2018433053,2018,DHS,121,105,,,2
NGA,Ondo,4589470,Measles vaccination received,73.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433054,1433054,Region,..Ondo,0,,0,1,CHVACCCMSL,NGDHS2018433054,2018,DHS,75,94,,,2
NGA,Osun,5251316,Measles vaccination received,76.6,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433055,1433055,Region,..Osun,0,,0,1,CHVACCCMSL,NGDHS2018433055,2018,DHS,102,92,,,2
NGA,Oyo,2559921,Measles vaccination received,61.6,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433056,1433056,Region,..Oyo,0,,0,1,CHVACCCMSL,NGDHS2018433056,2018,DHS,179,117,,,2
NGA,South South,5417518,Measles vaccination received,71.1,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433010,1433060,Region,South South,0,,0,1,CHVACCCMSL,NGDHS2018433010,2018,DHS,596,637,,,1
NGA,Akwa Ibom,2178426,Measles vaccination received,63.5,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433061,1433061,Region,..Akwa Ibom,0,,0,1,CHVACCCMSL,NGDHS2018433061,2018,DHS,118,123,,,2
NGA,Bayelsa,4971513,Measles vaccination received,71.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433062,1433062,Region,..Bayelsa,0,,0,1,CHVACCCMSL,NGDHS2018433062,2018,DHS,50,123,,,2
NGA,Cross River,7445718,Measles vaccination received,64.1,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433063,1433063,Region,..Cross River,0,,0,1,CHVACCCMSL,NGDHS2018433063,2018,DHS,53,75,,,2
NGA,Delta,4265282,Measles vaccination received,73.3,1,NG,Nigeria,2018,NG2018DHS,CH_VACC_C_MSL,93906090,I,433064,1433064,Region,..Delta,0,,0,1,CHVACCCMSL,NGDHS2018433064,2018,DHS,127,102,,,2
